dateupdated,season,rolling_mean
2016-04-05T22:28:02Z,Spring,2.3833333333333333
2016-04-05T23:23:48Z,Spring,2.3833333333333333
2016-04-05T23:23:48Z,Spring,2.3833333333333333
2016-04-05T23:24:02Z,Spring,2.3833333333333333
2016-04-05T23:24:02Z,Spring,2.4
2016-04-05T23:27:23Z,Spring,2.4166666666666665
2016-04-05T23:27:23Z,Spring,2.433333333333333
2016-04-05T23:28:55Z,Spring,2.45
2016-04-05T23:28:55Z,Spring,2.45
2016-04-05T23:29:03Z,Spring,2.45
2016-04-05T23:29:03Z,Spring,2.466666666666667
2016-04-05T23:29:11Z,Spring,2.466666666666667
2016-04-05T23:29:11Z,Spring,2.466666666666667
2016-04-05T23:29:16Z,Spring,2.4833333333333334
2016-04-05T23:29:16Z,Spring,2.4833333333333334
2016-04-05T23:29:24Z,Spring,2.4833333333333334
2016-04-05T23:29:24Z,Spring,2.5
2016-04-05T23:29:25Z,Spring,2.4833333333333334
2016-04-05T23:29:25Z,Spring,2.466666666666667
2016-04-05T23:29:32Z,Spring,2.45
2016-04-05T23:29:32Z,Spring,2.45
2016-04-05T23:29:52Z,Spring,2.45
2016-04-05T23:29:52Z,Spring,2.466666666666667
2016-04-05T23:29:54Z,Spring,2.4833333333333334
2016-04-05T23:29:54Z,Spring,2.5
2016-04-05T23:29:54Z,Spring,2.5166666666666666
2016-04-05T23:29:54Z,Spring,2.5
2016-04-05T23:29:58Z,Spring,2.45
2016-04-05T23:29:58Z,Spring,2.4
2016-04-05T23:30:11Z,Spring,2.35
2016-04-05T23:30:11Z,Spring,2.3
2016-04-05T23:30:34Z,Spring,2.3
2016-04-05T23:30:34Z,Spring,2.3
2016-04-05T23:31:33Z,Spring,2.3
2016-04-05T23:31:33Z,Spring,2.3
2016-04-05T23:31:34Z,Spring,2.25
2016-04-05T23:31:34Z,Spring,2.2
2016-04-05T23:31:41Z,Spring,2.1666666666666665
2016-04-05T23:31:41Z,Spring,2.1333333333333333
2016-04-05T23:31:41Z,Spring,2.1
2016-04-05T23:32:01Z,Spring,2.1166666666666667
2016-04-05T23:32:01Z,Spring,2.1333333333333333
2016-04-05T23:32:04Z,Spring,2.15
2016-04-05T23:32:04Z,Spring,2.1666666666666665
2016-04-05T23:33:21Z,Spring,2.183333333333333
2016-04-05T23:33:21Z,Spring,2.2
2016-04-05T23:34:01Z,Spring,2.216666666666667
2016-04-05T23:34:01Z,Spring,2.2333333333333334
2016-04-05T23:34:03Z,Spring,2.25
2016-04-05T23:34:03Z,Spring,2.25
2016-04-05T23:34:06Z,Spring,2.25
2016-04-05T23:34:06Z,Spring,2.2333333333333334
2016-04-05T23:34:15Z,Spring,2.2
2016-04-05T23:34:22Z,Spring,2.183333333333333
2016-04-05T23:34:22Z,Spring,2.1666666666666665
2016-04-05T23:34:29Z,Spring,2.15
2016-04-05T23:34:29Z,Spring,2.1333333333333333
2016-04-06T01:08:30Z,Spring,2.15
2016-04-06T01:08:30Z,Spring,2.1666666666666665
2016-04-06T02:11:29Z,Spring,2.1666666666666665
2016-04-06T02:11:29Z,Spring,2.1666666666666665
2016-04-06T02:16:16Z,Spring,2.183333333333333
2016-04-06T02:16:16Z,Spring,2.2
2016-04-06T02:16:16Z,Spring,2.216666666666667
2016-04-06T02:22:39Z,Spring,2.2333333333333334
2016-04-06T02:22:39Z,Spring,2.25
2016-04-06T02:22:39Z,Spring,2.2666666666666666
2016-04-06T04:46:14Z,Spring,2.25
2016-04-06T06:23:25Z,Spring,2.25
2016-04-06T06:23:25Z,Spring,2.25
2016-04-06T06:23:46Z,Spring,2.25
2016-04-06T06:23:46Z,Spring,2.25
2016-04-06T06:39:28Z,Spring,2.25
2016-04-06T06:39:28Z,Spring,2.25
2016-04-06T07:18:10Z,Spring,2.316666666666667
2016-04-06T07:18:10Z,Spring,2.3833333333333333
2016-04-06T07:18:10Z,Spring,2.45
2016-04-06T07:18:10Z,Spring,2.5166666666666666
2016-04-06T07:18:10Z,Spring,2.5833333333333335
2016-04-06T07:18:10Z,Spring,2.65
2016-04-06T07:18:16Z,Spring,2.7
2016-04-06T07:18:16Z,Spring,2.75
2016-04-06T07:18:16Z,Spring,2.8
2016-04-06T07:18:16Z,Spring,2.816666666666667
2016-04-06T07:18:16Z,Spring,2.8333333333333335
2016-04-06T07:18:39Z,Spring,2.816666666666667
2016-04-06T07:18:39Z,Spring,2.8
2016-04-06T07:18:39Z,Spring,2.816666666666667
2016-04-06T07:20:02Z,Spring,2.816666666666667
2016-04-06T07:20:02Z,Spring,2.816666666666667
2016-04-06T09:09:42Z,Spring,2.8
2016-04-07T22:52:10Z,Spring,2.8
2016-04-07T22:52:10Z,Spring,2.8
2016-04-07T22:57:48Z,Spring,2.783333333333333
2016-04-07T23:00:45Z,Spring,2.783333333333333
2016-04-07T23:00:45Z,Spring,2.783333333333333
2016-04-07T23:00:57Z,Spring,2.783333333333333
2016-04-07T23:00:57Z,Spring,2.7666666666666666
2016-04-07T23:06:46Z,Spring,2.7333333333333334
2016-04-07T23:19:07Z,Spring,2.7
2016-04-07T23:33:13Z,Spring,2.716666666666667
2016-04-07T23:33:13Z,Spring,2.7333333333333334
2016-04-07T23:33:13Z,Spring,2.75
2016-04-07T23:39:03Z,Spring,2.7333333333333334
2016-04-07T23:45:49Z,Spring,2.7333333333333334
2016-04-07T23:45:49Z,Spring,2.7333333333333334
2016-04-07T23:57:29Z,Spring,2.716666666666667
2016-04-08T01:13:36Z,Spring,2.7
2016-04-08T01:13:55Z,Spring,2.683333333333333
2016-04-08T01:15:55Z,Spring,2.6666666666666665
2016-04-08T01:19:38Z,Spring,2.6666666666666665
2016-04-08T01:19:38Z,Spring,2.6666666666666665
2016-04-08T03:02:32Z,Spring,2.716666666666667
2016-04-08T03:02:32Z,Spring,2.75
2016-04-08T03:02:32Z,Spring,2.783333333333333
2016-04-08T03:02:32Z,Spring,2.816666666666667
2016-04-08T05:35:21Z,Spring,2.8
2016-04-08T06:47:22Z,Spring,2.783333333333333
2016-04-08T08:20:37Z,Spring,2.7666666666666666
2016-04-08T23:23:31Z,Spring,2.816666666666667
2016-04-08T23:23:31Z,Spring,2.8666666666666667
2016-04-08T23:23:31Z,Spring,2.9
2016-04-08T23:23:31Z,Spring,2.933333333333333
2016-04-08T23:23:31Z,Spring,2.966666666666667
2016-04-08T23:26:05Z,Spring,2.933333333333333
2016-04-08T23:29:01Z,Spring,2.9
2016-04-09T22:48:04Z,Spring,2.8666666666666667
2016-04-10T23:07:04Z,Spring,2.9
2016-04-10T23:07:04Z,Spring,2.9166666666666665
2016-04-10T23:07:04Z,Spring,2.933333333333333
2016-04-10T23:13:59Z,Spring,2.95
2016-04-10T23:13:59Z,Spring,2.966666666666667
2016-04-10T23:13:59Z,Spring,2.9833333333333334
2016-04-10T23:15:54Z,Spring,3.05
2016-04-10T23:15:54Z,Spring,3.05
2016-04-10T23:15:54Z,Spring,3.05
2016-04-10T23:15:54Z,Spring,3.05
2016-04-10T23:15:54Z,Spring,3.05
2016-04-10T23:15:54Z,Spring,3.05
2016-04-10T23:16:37Z,Spring,2.966666666666667
2016-04-10T23:16:52Z,Spring,2.9166666666666665
2016-04-10T23:16:52Z,Spring,2.8666666666666667
2016-04-10T23:19:00Z,Spring,2.816666666666667
2016-04-10T23:19:00Z,Spring,2.7666666666666666
2016-04-10T23:20:51Z,Spring,2.7333333333333334
2016-04-10T23:20:51Z,Spring,2.7333333333333334
2016-04-10T23:20:51Z,Spring,2.7333333333333334
2016-04-10T23:21:38Z,Spring,2.7
2016-04-10T23:23:30Z,Spring,2.716666666666667
2016-04-10T23:23:30Z,Spring,2.7333333333333334
2016-04-10T23:23:30Z,Spring,2.7666666666666666
2016-04-10T23:26:51Z,Spring,2.8
2016-04-10T23:26:51Z,Spring,2.8333333333333335
2016-04-10T23:26:51Z,Spring,2.8833333333333333
2016-04-10T23:26:51Z,Spring,2.9166666666666665
2016-04-10T23:27:29Z,Spring,2.933333333333333
2016-04-10T23:27:29Z,Spring,2.95
2016-04-10T23:27:29Z,Spring,2.966666666666667
2016-04-10T23:31:13Z,Spring,2.966666666666667
2016-04-10T23:32:42Z,Spring,2.9833333333333334
2016-04-10T23:32:42Z,Spring,2.966666666666667
2016-04-12T03:14:59Z,Spring,2.966666666666667
2016-04-12T03:14:59Z,Spring,2.966666666666667
2016-04-12T03:14:59Z,Spring,3
2016-04-12T03:22:48Z,Spring,3
2016-04-12T03:22:48Z,Spring,3
2016-04-12T03:25:16Z,Spring,3.033333333333333
2016-04-12T03:25:16Z,Spring,3.066666666666667
2016-04-12T03:25:16Z,Spring,3.1
2016-04-12T03:27:55Z,Spring,3.1
2016-04-12T03:34:01Z,Spring,3.1166666666666667
2016-04-12T03:34:01Z,Spring,3.1333333333333333
2016-04-12T03:34:01Z,Spring,3.1166666666666667
2016-04-12T03:40:56Z,Spring,3.1
2016-04-12T03:40:56Z,Spring,3.0833333333333335
2016-04-12T03:40:56Z,Spring,3.066666666666667
2016-04-12T03:55:14Z,Spring,3.0833333333333335
2016-04-12T03:55:14Z,Spring,3.1
2016-04-12T04:00:40Z,Spring,3.1166666666666667
2016-04-12T04:00:40Z,Spring,3.066666666666667
2016-04-12T04:07:24Z,Spring,3.033333333333333
2016-04-12T04:07:24Z,Spring,3
2016-04-12T04:07:24Z,Spring,2.966666666666667
2016-04-12T04:11:26Z,Spring,2.933333333333333
2016-04-12T04:11:26Z,Spring,2.966666666666667
2016-04-12T04:11:26Z,Spring,3
2016-04-12T04:13:43Z,Spring,3.2333333333333334
2016-04-12T04:13:43Z,Spring,3.433333333333333
2016-04-12T04:13:43Z,Spring,3.6333333333333333
2016-04-12T04:13:43Z,Spring,3.8333333333333335
2016-04-12T04:13:43Z,Spring,4.033333333333333
2016-04-12T04:13:43Z,Spring,4.233333333333333
2016-04-12T04:13:43Z,Spring,4.433333333333334
2016-04-12T04:13:43Z,Spring,4.583333333333333
2016-04-12T04:13:43Z,Spring,4.733333333333333
2016-04-12T04:13:43Z,Spring,4.883333333333334
2016-04-12T04:13:43Z,Spring,5.033333333333333
2016-04-12T04:13:43Z,Spring,5.183333333333334
2016-04-12T04:13:43Z,Spring,5.333333333333333
2016-04-12T04:13:43Z,Spring,5.566666666666666
2016-04-12T04:13:43Z,Spring,5.783333333333333
2016-04-12T16:24:08Z,Spring,5.766666666666667
2016-04-14T15:03:23Z,Spring,5.75
2016-04-15T12:01:49Z,Spring,5.733333333333333
2016-04-18T18:31:40Z,Spring,5.733333333333333
2016-04-18T18:31:40Z,Spring,5.733333333333333
2016-04-18T18:31:40Z,Spring,5.733333333333333
2016-04-19T08:38:37Z,Spring,5.75
2016-04-19T08:38:37Z,Spring,5.733333333333333
2016-04-19T08:50:09Z,Spring,5.7
2016-04-19T09:19:18Z,Spring,5.666666666666667
2016-04-19T10:06:18Z,Spring,5.616666666666666
2016-04-19T11:56:55Z,Spring,5.6
2016-04-19T11:56:55Z,Spring,5.583333333333333
2016-04-19T11:56:55Z,Spring,5.566666666666666
2016-04-20T03:10:03Z,Spring,5.533333333333333
2016-04-20T04:55:38Z,Spring,5.533333333333333
2016-04-20T04:55:38Z,Spring,5.533333333333333
2016-04-20T04:55:38Z,Spring,5.566666666666666
2016-04-20T07:50:21Z,Spring,5.55
2016-04-20T08:29:11Z,Spring,5.533333333333333
2016-04-20T08:41:00Z,Spring,5.533333333333333
2016-04-20T08:41:00Z,Spring,5.533333333333333
2016-04-20T08:41:00Z,Spring,5.533333333333333
2016-04-21T05:48:45Z,Spring,5.516666666666667
2016-04-21T06:07:56Z,Spring,5.5
2016-04-22T17:46:23Z,Spring,5.5
2016-04-22T17:46:23Z,Spring,5.5
2016-04-22T17:46:23Z,Spring,5.5
2016-04-22T17:52:58Z,Spring,5.516666666666667
2016-04-22T17:52:58Z,Spring,5.5
2016-04-22T17:53:29Z,Spring,5.466666666666667
2016-04-22T17:56:37Z,Spring,5.483333333333333
2016-04-22T17:56:37Z,Spring,5.5
2016-04-22T17:56:37Z,Spring,5.516666666666667
2016-04-22T17:56:37Z,Spring,5.533333333333333
2016-04-23T13:53:58Z,Spring,5.516666666666667
2016-04-24T15:15:52Z,Spring,5.516666666666667
2016-04-24T15:15:52Z,Spring,5.516666666666667
2016-04-25T02:33:09Z,Spring,5.5
2016-04-25T02:37:04Z,Spring,5.466666666666667
2016-04-25T03:01:44Z,Spring,5.516666666666667
2016-04-25T03:01:44Z,Spring,5.566666666666666
2016-04-25T03:01:44Z,Spring,5.616666666666666
2016-04-25T03:01:44Z,Spring,5.666666666666667
2016-04-25T03:01:44Z,Spring,5.716666666666667
2016-04-25T03:01:44Z,Spring,5.566666666666666
2016-04-27T12:49:49Z,Spring,5.333333333333333
2016-04-27T22:49:34Z,Spring,5.1
2016-04-29T13:43:42Z,Spring,4.883333333333334
2016-04-29T13:43:42Z,Spring,4.666666666666667
2016-04-29T18:17:22Z,Spring,4.466666666666667
2016-04-29T18:17:22Z,Spring,4.266666666666667
2016-04-29T18:17:22Z,Spring,4.066666666666666
2016-04-29T18:49:34Z,Spring,3.85
2016-04-29T18:49:34Z,Spring,3.6333333333333333
2016-05-02T00:34:13Z,Spring,3.4
2016-05-02T00:51:52Z,Spring,3.2333333333333334
2016-05-02T00:51:52Z,Spring,3.066666666666667
2016-05-02T00:51:52Z,Spring,2.9
2016-05-02T00:51:52Z,Spring,2.7333333333333334
2016-05-02T00:51:52Z,Spring,2.8
2016-05-02T00:51:57Z,Spring,2.8666666666666667
2016-05-02T00:51:57Z,Spring,2.933333333333333
2016-05-02T00:51:57Z,Spring,2.966666666666667
2016-05-02T00:51:57Z,Spring,3
2016-05-02T00:51:57Z,Spring,3.033333333333333
2016-05-02T00:53:06Z,Spring,3.0166666666666666
2016-05-02T00:53:44Z,Spring,3
2016-05-02T01:48:51Z,Spring,3
2016-05-02T02:07:50Z,Spring,3
2016-05-02T02:12:42Z,Spring,3
2016-05-02T02:13:48Z,Spring,2.966666666666667
2016-05-02T02:14:20Z,Spring,2.933333333333333
2016-05-02T13:44:52Z,Spring,2.9
2016-05-02T16:11:15Z,Spring,2.9
2016-05-02T16:28:28Z,Spring,2.8666666666666667
2016-05-04T22:19:20Z,Spring,2.8333333333333335
2016-05-06T12:09:13Z,Spring,2.8
2016-05-06T13:26:42Z,Spring,2.8
2016-05-06T14:08:37Z,Spring,2.8
2016-05-07T02:22:38Z,Spring,2.783333333333333
2016-05-07T02:22:38Z,Spring,2.7666666666666666
2016-05-07T02:28:55Z,Spring,2.75
2016-05-07T02:28:55Z,Spring,2.7666666666666666
2016-05-07T02:32:24Z,Spring,2.8
2016-05-07T02:32:24Z,Spring,2.8
2016-05-07T02:32:24Z,Spring,2.8
2016-05-09T02:58:30Z,Spring,2.7666666666666666
2016-05-09T04:12:52Z,Spring,2.7666666666666666
2016-05-09T04:12:52Z,Spring,2.7666666666666666
2016-05-09T13:58:13Z,Spring,2.8
2016-05-09T13:58:13Z,Spring,2.783333333333333
2016-05-09T13:58:13Z,Spring,2.7666666666666666
2016-05-11T04:53:15Z,Spring,2.7333333333333334
2016-05-11T04:53:15Z,Spring,2.7
2016-05-11T18:15:55Z,Spring,2.7
2016-05-11T18:16:04Z,Spring,2.75
2016-05-11T18:16:04Z,Spring,2.8
2016-05-11T18:16:04Z,Spring,2.8666666666666667
2016-05-11T18:16:04Z,Spring,2.933333333333333
2016-05-11T18:16:04Z,Spring,2.9166666666666665
2016-05-11T18:16:05Z,Spring,2.8833333333333333
2016-05-11T18:16:05Z,Spring,2.85
2016-05-11T18:16:05Z,Spring,2.816666666666667
2016-05-11T18:16:05Z,Spring,2.783333333333333
2016-05-11T18:16:21Z,Spring,2.716666666666667
2016-05-11T18:16:21Z,Spring,2.7333333333333334
2016-05-11T18:16:23Z,Spring,2.7333333333333334
2016-05-11T18:16:31Z,Spring,2.75
2016-05-11T18:16:31Z,Spring,2.7666666666666666
2016-05-11T18:16:31Z,Spring,2.7666666666666666
2016-05-11T18:16:38Z,Spring,2.7666666666666666
2016-05-11T18:16:38Z,Spring,2.7666666666666666
2016-05-11T18:16:38Z,Spring,2.783333333333333
2016-05-11T18:16:44Z,Spring,2.783333333333333
2016-05-11T18:16:44Z,Spring,2.8
2016-05-11T18:17:06Z,Spring,2.7333333333333334
2016-05-11T18:17:10Z,Spring,2.6666666666666665
2016-05-11T18:17:26Z,Spring,2.6
2016-05-11T18:18:29Z,Spring,2.55
2016-05-11T18:18:29Z,Spring,2.5
2016-05-11T18:18:56Z,Spring,2.466666666666667
2016-05-11T18:18:56Z,Spring,2.433333333333333
2016-05-11T18:18:56Z,Spring,2.4
2016-05-11T18:19:15Z,Spring,2.4
2016-05-11T18:19:15Z,Spring,2.4
2016-05-11T18:19:15Z,Spring,2.466666666666667
2016-05-11T18:19:15Z,Spring,2.533333333333333
2016-05-11T18:19:15Z,Spring,2.6
2016-05-11T18:19:17Z,Spring,2.6333333333333333
2016-05-11T18:19:17Z,Spring,2.6666666666666665
2016-05-11T18:19:17Z,Spring,2.7
2016-05-11T18:19:18Z,Spring,2.716666666666667
2016-05-11T18:19:18Z,Spring,2.7333333333333334
2016-05-11T18:20:59Z,Spring,2.783333333333333
2016-05-11T18:20:59Z,Spring,2.8333333333333335
2016-05-11T18:20:59Z,Spring,2.8833333333333333
2016-05-11T18:20:59Z,Spring,2.933333333333333
2016-05-11T18:25:10Z,Spring,2.933333333333333
2016-05-11T18:26:29Z,Spring,2.95
2016-05-11T18:26:29Z,Spring,2.95
2016-05-11T18:26:38Z,Spring,2.95
2016-05-11T18:26:38Z,Spring,2.95
2016-05-11T18:26:53Z,Spring,2.9833333333333334
2016-05-11T18:26:53Z,Spring,3
2016-05-11T18:26:53Z,Spring,3.0166666666666666
2016-05-11T18:26:53Z,Spring,3.033333333333333
2016-05-11T18:27:11Z,Spring,3.05
2016-05-11T18:27:11Z,Spring,3.05
2016-05-11T18:28:47Z,Spring,3.033333333333333
2016-05-15T13:05:37Z,Spring,3
2016-05-15T15:22:51Z,Spring,3.0166666666666666
2016-05-15T15:22:51Z,Spring,3.033333333333333
2016-05-15T15:22:51Z,Spring,3.066666666666667
2016-05-15T15:22:51Z,Spring,3.1
2016-05-16T06:26:44Z,Spring,3.1166666666666667
2016-05-16T06:26:44Z,Spring,3.066666666666667
2016-05-16T06:28:22Z,Spring,3.0166666666666666
2016-05-16T06:28:22Z,Spring,2.966666666666667
2016-05-16T06:31:22Z,Spring,2.933333333333333
2016-05-16T06:31:22Z,Spring,2.9
2016-05-16T06:31:22Z,Spring,2.8833333333333333
2016-05-16T18:00:34Z,Spring,2.85
2016-05-16T18:00:34Z,Spring,2.816666666666667
2016-05-16T18:03:49Z,Spring,2.8
2016-05-16T18:03:49Z,Spring,2.816666666666667
2016-05-16T18:03:49Z,Spring,2.8333333333333335
2016-05-16T18:04:31Z,Spring,2.85
2016-05-16T18:04:31Z,Spring,2.8333333333333335
2016-05-17T10:15:33Z,Spring,2.8
2016-05-17T14:18:53Z,Spring,2.7666666666666666
2016-05-18T00:09:36Z,Spring,2.7666666666666666
2016-05-18T00:09:36Z,Spring,2.7666666666666666
2016-05-18T00:09:36Z,Spring,2.7666666666666666
2016-05-18T03:26:31Z,Spring,2.783333333333333
2016-05-18T03:26:31Z,Spring,2.8
2016-05-18T03:26:31Z,Spring,2.8333333333333335
2016-05-18T20:12:06Z,Spring,2.85
2016-05-18T20:12:06Z,Spring,2.8666666666666667
2016-05-18T20:39:58Z,Spring,2.9
2016-05-18T20:39:58Z,Spring,2.933333333333333
2016-05-18T20:39:58Z,Spring,2.95
2016-05-18T20:39:58Z,Spring,2.966666666666667
2016-05-20T14:30:08Z,Spring,2.933333333333333
2016-05-21T00:57:51Z,Spring,2.8666666666666667
2016-05-23T03:54:53Z,Spring,2.8
2016-05-23T04:05:02Z,Spring,2.75
2016-05-23T04:05:02Z,Spring,2.7
2016-05-23T07:02:14Z,Spring,2.6333333333333333
2016-05-23T07:02:24Z,Spring,2.6166666666666667
2016-05-23T07:02:24Z,Spring,2.6
2016-05-23T07:12:39Z,Spring,2.6
2016-05-23T07:12:39Z,Spring,2.6166666666666667
2016-05-23T07:12:39Z,Spring,2.6333333333333333
2016-05-23T09:31:30Z,Spring,2.5833333333333335
2016-05-23T11:55:29Z,Spring,2.533333333333333
2016-05-24T03:53:20Z,Spring,2.4833333333333334
2016-05-24T05:00:30Z,Spring,2.433333333333333
2016-05-24T05:19:18Z,Spring,2.433333333333333
2016-05-24T06:38:14Z,Spring,2.433333333333333
2016-05-24T06:38:14Z,Spring,2.433333333333333
2016-05-24T07:52:49Z,Spring,2.4166666666666665
2016-05-24T15:13:38Z,Spring,2.4
2016-05-25T06:31:16Z,Spring,2.35
2016-05-25T07:15:41Z,Spring,2.316666666666667
2016-05-25T07:15:41Z,Spring,2.283333333333333
2016-05-25T07:22:35Z,Spring,2.2333333333333334
2016-05-25T08:27:45Z,Spring,2.2333333333333334
2016-05-25T08:27:45Z,Spring,2.2333333333333334
2016-05-25T16:42:53Z,Spring,2.2333333333333334
2016-05-31T09:40:41Z,Spring,2.2333333333333334
2016-05-31T09:41:12Z,Spring,2.183333333333333
2016-05-31T10:32:45Z,Spring,2.1333333333333333
2016-05-31T10:56:23Z,Spring,2.1
2016-05-31T10:56:23Z,Spring,2.066666666666667
2016-05-31T11:02:24Z,Spring,2.05
2016-05-31T14:08:43Z,Spring,2.0833333333333335
2016-05-31T14:08:43Z,Spring,2.1166666666666667
2016-05-31T14:08:43Z,Spring,2.15
2016-05-31T14:08:43Z,Spring,2.1666666666666665
2016-05-31T14:32:02Z,Spring,2.1666666666666665
2016-05-31T14:32:02Z,Spring,2.1666666666666665
2016-05-31T14:32:02Z,Spring,2.183333333333333
2016-05-31T14:35:53Z,Spring,2.1666666666666665
2016-05-31T15:09:06Z,Spring,2.15
2016-05-31T15:09:06Z,Spring,2.1333333333333333
2016-06-05T02:17:53Z,Summer,2.1166666666666667
2016-06-05T02:17:53Z,Summer,2.1166666666666667
2016-06-05T04:01:26Z,Summer,2.1333333333333333
2016-06-05T04:01:26Z,Summer,2.1666666666666665
2016-06-05T04:01:26Z,Summer,2.2
2016-06-06T15:39:32Z,Summer,2.1666666666666665
2016-06-06T15:50:18Z,Summer,2.1333333333333333
2016-06-06T15:50:22Z,Summer,2.1
2016-06-06T15:50:23Z,Summer,2.066666666666667
2016-06-08T03:30:49Z,Summer,2.05
2016-06-08T03:30:49Z,Summer,2.033333333333333
2016-06-08T04:06:59Z,Summer,2.05
2016-06-08T04:06:59Z,Summer,2.066666666666667
2016-06-08T04:06:59Z,Summer,2.05
2016-06-08T04:07:46Z,Summer,2.033333333333333
2016-06-08T04:07:46Z,Summer,2.0166666666666666
2016-06-08T04:07:46Z,Summer,2
2016-06-08T04:11:09Z,Summer,2.0166666666666666
2016-06-08T04:11:09Z,Summer,2.033333333333333
2016-06-08T04:16:14Z,Summer,2.066666666666667
2016-06-08T04:16:14Z,Summer,2.0833333333333335
2016-06-08T04:16:14Z,Summer,2.1
2016-06-08T05:28:43Z,Summer,2.1166666666666667
2016-06-08T05:28:43Z,Summer,2.1166666666666667
2016-06-08T05:29:12Z,Summer,2.1166666666666667
2016-06-08T05:29:12Z,Summer,2.1
2016-06-08T05:29:40Z,Summer,2.1
2016-06-08T05:29:40Z,Summer,2.1
2016-06-08T05:29:40Z,Summer,2.1333333333333333
2016-06-08T05:29:50Z,Summer,2.15
2016-06-08T05:29:50Z,Summer,2.1666666666666665
2016-06-08T05:30:25Z,Summer,2.183333333333333
2016-06-08T05:30:25Z,Summer,2.2
2016-06-08T05:31:04Z,Summer,2.2333333333333334
2016-06-08T05:31:04Z,Summer,2.2666666666666666
2016-06-08T05:31:04Z,Summer,2.316666666666667
2016-06-08T05:31:04Z,Summer,2.3666666666666667
2016-06-08T05:32:46Z,Summer,2.3833333333333333
2016-06-08T05:32:46Z,Summer,2.3833333333333333
2016-06-08T05:32:48Z,Summer,2.4
2016-06-08T05:32:48Z,Summer,2.433333333333333
2016-06-08T05:32:48Z,Summer,2.45
2016-06-08T05:33:01Z,Summer,2.466666666666667
2016-06-08T05:33:01Z,Summer,2.5
2016-06-08T05:33:01Z,Summer,2.533333333333333
2016-06-08T05:33:04Z,Summer,2.6
2016-06-08T05:33:04Z,Summer,2.6666666666666665
2016-06-08T05:33:04Z,Summer,2.716666666666667
2016-06-08T05:33:04Z,Summer,2.7666666666666666
2016-06-08T05:33:04Z,Summer,2.8333333333333335
2016-06-08T05:33:21Z,Summer,2.816666666666667
2016-06-08T05:33:21Z,Summer,2.8
2016-06-08T05:33:21Z,Summer,2.783333333333333
2016-06-08T05:33:46Z,Summer,2.783333333333333
2016-06-08T05:33:46Z,Summer,2.8
2016-06-08T05:33:46Z,Summer,2.816666666666667
2016-06-08T05:33:46Z,Summer,2.8333333333333335
2016-06-08T05:33:47Z,Summer,2.8666666666666667
2016-06-08T05:33:47Z,Summer,2.8833333333333333
2016-06-08T05:33:47Z,Summer,2.9
2016-06-08T05:33:55Z,Summer,2.9
2016-06-08T05:33:55Z,Summer,2.9
2016-06-08T05:34:02Z,Summer,2.8833333333333333
2016-06-08T05:34:02Z,Summer,2.8666666666666667
2016-06-08T05:34:08Z,Summer,2.8666666666666667
2016-06-08T05:34:08Z,Summer,2.9
2016-06-08T05:34:08Z,Summer,2.933333333333333
2016-06-08T05:34:11Z,Summer,2.966666666666667
2016-06-08T05:34:11Z,Summer,3
2016-06-08T05:34:11Z,Summer,3.0166666666666666
2016-06-11T08:20:36Z,Summer,3.05
2016-06-11T08:20:36Z,Summer,3.066666666666667
2016-06-11T08:20:36Z,Summer,3.0833333333333335
2016-06-11T08:20:36Z,Summer,3.1
2016-06-11T08:20:45Z,Summer,3.0833333333333335
2016-06-11T08:20:45Z,Summer,3.066666666666667
2016-06-12T01:16:51Z,Summer,3.05
2016-06-12T01:16:51Z,Summer,3.05
2016-06-13T02:06:06Z,Summer,3.066666666666667
2016-06-13T02:06:06Z,Summer,3.066666666666667
2016-06-13T02:06:06Z,Summer,3.066666666666667
2016-06-13T02:07:18Z,Summer,3.05
2016-06-13T02:07:18Z,Summer,3.05
2016-06-13T02:15:02Z,Summer,3.05
2016-06-13T02:15:02Z,Summer,3.05
2016-06-14T01:49:42Z,Summer,3.066666666666667
2016-06-14T01:49:42Z,Summer,3.066666666666667
2016-06-14T01:49:42Z,Summer,3.066666666666667
2016-06-14T01:54:10Z,Summer,3.05
2016-06-14T01:54:10Z,Summer,3.05
2016-06-14T01:58:41Z,Summer,3.05
2016-06-14T01:58:41Z,Summer,3.05
2016-06-14T02:01:21Z,Summer,3.1
2016-06-14T02:01:21Z,Summer,3.1166666666666667
2016-06-14T02:01:21Z,Summer,3.1333333333333333
2016-06-14T02:01:21Z,Summer,3.15
2016-06-14T02:01:21Z,Summer,3.1666666666666665
2016-06-14T02:01:59Z,Summer,3.15
2016-06-15T03:48:37Z,Summer,3.15
2016-06-15T03:48:37Z,Summer,3.1333333333333333
2016-06-17T05:16:08Z,Summer,3.1
2016-06-17T09:15:03Z,Summer,3.0833333333333335
2016-06-17T09:15:03Z,Summer,3.066666666666667
2016-06-17T09:15:09Z,Summer,3.05
2016-06-17T09:15:09Z,Summer,3.033333333333333
2016-06-17T09:16:31Z,Summer,2.9833333333333334
2016-06-17T09:16:31Z,Summer,2.933333333333333
2016-06-17T09:30:03Z,Summer,2.8833333333333333
2016-06-17T09:30:03Z,Summer,2.8333333333333335
2016-06-17T13:20:07Z,Summer,2.7666666666666666
2016-06-17T14:10:02Z,Summer,2.7666666666666666
2016-06-17T14:10:02Z,Summer,2.7666666666666666
2016-06-17T14:10:02Z,Summer,2.7666666666666666
2016-06-17T14:11:32Z,Summer,2.8
