dateupdated,shoe_type,avg_price
2016-03-15T14:14:53Z,Shoe,99.99
2016-01-26T09:44:46Z,Shoe,60
2016-11-15T13:20:57Z,Boot,30.03
2016-11-15T13:20:57Z,Boot,29.9
2016-11-15T13:20:57Z,Boot,30
2016-04-30T06:47:35Z,Boot,159.99
2017-01-20T18:57:37Z,Boot,44.99
2016-07-21T14:28:23Z,Shoe,64.99
2016-07-21T14:28:23Z,Shoe,34.97
2016-11-01T09:41:40Z,Boot,15.86
2017-01-09T20:23:48Z,Shoe,69.05
2017-01-09T20:23:48Z,Shoe,80
2017-01-09T20:23:44Z,Shoe,32.99
2017-01-09T20:23:44Z,Shoe,97.5
2016-11-15T12:55:54Z,Shoe,29.95
2016-11-15T12:55:54Z,Shoe,29.95
2016-11-15T12:55:54Z,Shoe,29.93
2016-11-15T12:55:54Z,Shoe,50
2016-04-12T03:49:41Z,Shoe,79.99
2016-11-01T09:45:50Z,Shoe,75
2016-09-27T01:30:17Z,Shoe,44.25
2016-09-27T01:30:17Z,Shoe,46
2016-11-15T13:15:08Z,Shoe,60
2016-03-24T21:57:58Z,Shoe,59.49
2017-01-12T06:17:28Z,Shoe,38.77
2017-01-12T06:17:28Z,Shoe,38.77
2017-01-12T06:13:45Z,Sneaker,78
2017-01-12T06:13:45Z,Sneaker,15.99
2017-01-27T01:30:31Z,Shoe,450
2017-01-27T01:30:31Z,Shoe,279
2016-11-07T00:45:48Z,Shoe,50.71
2016-11-07T00:45:48Z,Shoe,49.99
2017-01-20T18:57:47Z,Oxford,69.99
2017-01-23T05:30:41Z,Shoe,39.99
2017-01-23T05:30:41Z,Shoe,54
2017-01-23T05:30:41Z,Shoe,36.04
2017-01-23T05:30:41Z,Shoe,58
2017-01-23T05:30:41Z,Shoe,35.17
2017-01-23T05:30:41Z,Shoe,35.21
2017-01-23T05:30:41Z,Shoe,35.19
2017-01-23T05:30:41Z,Shoe,58
2017-01-23T05:30:41Z,Shoe,35.15
2017-01-23T05:30:41Z,Shoe,48
2017-01-23T05:30:41Z,Shoe,40.2
2016-11-15T07:37:18Z,Shoe,43.97
2017-01-17T19:09:44Z,Boot,152.99
2016-10-05T22:38:55Z,Sneaker,29.77
2016-01-15T22:10:04Z,Shoe,72.21
2016-03-19T23:16:38Z,Shoe,65.69
2016-04-05T23:23:48Z,Boot,132
2016-04-05T23:23:48Z,Boot,114.95
2017-01-27T01:26:12Z,Shoe,49.99
2017-01-27T01:26:12Z,Shoe,49.99
2016-04-14T15:03:23Z,Shoe,67
2016-04-12T16:24:08Z,Oxford,99.95
2016-04-10T23:26:51Z,Shoe,54.95
2016-04-10T23:26:51Z,Shoe,48.95
2016-04-10T23:26:51Z,Shoe,47.95
2016-04-10T23:26:51Z,Shoe,44.95
2017-01-27T01:20:22Z,Boot,79.99
2016-03-16T03:47:51Z,Shoe,5.99
2016-10-05T22:23:18Z,Shoe,24.99
2016-10-05T22:23:18Z,Shoe,90
2016-02-21T14:34:34Z,Boot,114.99
2016-10-17T16:30:15Z,Sneaker,66
2016-10-17T16:30:15Z,Sneaker,59.4
2016-10-17T16:30:15Z,Sneaker,69
2017-01-09T19:48:13Z,Sneaker,81.58
2016-03-11T22:38:57Z,Canvas,81.28
2016-03-11T22:38:57Z,Canvas,82.39
2016-02-21T14:34:38Z,Shoe,42.25
2016-02-21T14:34:38Z,Shoe,42.99
2016-02-21T14:34:38Z,Shoe,80
2017-01-19T18:46:32Z,Trainer,38.49
2017-01-27T01:34:29Z,Boot,119
2017-01-27T01:20:20Z,Boot,239.99
2017-01-12T06:15:55Z,Sneaker,64.95
2017-01-12T06:15:55Z,Sneaker,36.99
2017-01-09T20:23:40Z,Shoe,520
2017-01-09T20:23:40Z,Shoe,595
2016-04-12T02:59:55Z,Canvas,46.99
2016-01-26T09:44:25Z,Shoe,79.99
2017-01-12T06:14:35Z,Sneaker,85
2017-01-12T06:14:35Z,Sneaker,48.65
2016-02-21T14:34:32Z,Boot,114.99
2017-01-27T01:24:30Z,Shoe,89.95
2017-01-27T01:24:30Z,Shoe,90
2017-01-14T19:32:24Z,Shoe,114.27
2017-01-14T19:32:24Z,Shoe,130
2016-10-17T16:33:26Z,Shoe,37.58
2016-10-17T16:33:26Z,Shoe,9.99
2016-10-17T16:33:26Z,Shoe,33.52
2016-10-17T16:33:26Z,Shoe,35.3
2016-04-25T02:33:09Z,Canvas,18.99
2016-06-20T13:51:25Z,Shoe,47.99
2016-10-05T22:24:04Z,Loafer,225
2016-10-05T22:24:04Z,Loafer,58.99
2017-01-12T06:19:31Z,Boot,99.99
2017-01-12T06:19:31Z,Boot,180
2017-01-09T19:45:27Z,Shoe,61.7
2017-01-09T19:46:38Z,Shoe,90
2017-01-12T06:20:54Z,Boot,96.98
2017-01-12T06:20:54Z,Boot,84.99
2017-01-12T06:20:54Z,Boot,93.99
2017-01-12T06:20:54Z,Boot,198
2017-01-12T05:26:55Z,Shoe,79.95
2016-10-05T16:55:20Z,Shoe,85
2016-04-01T18:58:23Z,Shoe,99.99
2016-04-01T18:58:23Z,Shoe,74.99
2016-07-21T14:31:39Z,Shoe,89.4
2016-07-21T14:31:39Z,Shoe,119.99
2017-01-09T20:23:59Z,Sneaker,64.93
2017-01-07T20:50:57Z,Shoe,29.99
2017-01-07T20:50:57Z,Shoe,79.5
2017-01-12T06:16:44Z,Shoe,148
2017-01-12T06:16:44Z,Shoe,109.99
2016-03-16T03:21:36Z,Shoe,389
2017-01-27T01:30:17Z,Boot,59.99
2017-01-23T05:34:03Z,Boot,134.95
2016-07-11T01:57:16Z,Shoe,19
2016-11-07T19:13:10Z,Shoe,52.9
2016-11-11T09:49:40Z,Shoe,260.22
2016-11-11T09:49:40Z,Shoe,125
2016-11-15T13:16:25Z,Sneaker,71.98
2016-11-15T13:16:25Z,Sneaker,75
2017-01-27T01:24:24Z,Shoe,54.99
2016-10-05T22:21:24Z,Shoe,78.01
2017-01-24T18:54:04Z,Boot,239.95
2016-05-11T18:15:55Z,Boot,94.99
2017-01-12T06:20:47Z,Shoe,54.9
2017-01-12T06:20:47Z,Shoe,70
2017-01-12T06:16:12Z,Shoe,66.36
2017-01-12T06:16:12Z,Shoe,80
2016-11-01T09:43:44Z,Boot,144.95
2016-08-23T14:48:50Z,Sneaker,37.99
2016-08-23T14:48:50Z,Sneaker,90
2016-04-07T23:57:29Z,Shoe,64.95
2017-01-09T19:46:37Z,Sneaker,70
2016-10-05T22:22:12Z,Sneaker,65.22
2017-01-27T01:20:21Z,Boot,47.99
2016-10-05T17:18:14Z,Shoe,39.99
2016-04-07T22:58:53Z,Shoe,133.99
2017-01-09T20:23:59Z,Loafer,23.99
2017-01-09T20:23:59Z,Loafer,65
2016-03-22T22:26:15Z,Shoe,45
2016-03-22T22:26:15Z,Shoe,33.75
2017-01-09T20:23:41Z,Boot,120
2017-01-09T20:23:41Z,Boot,42.99
2017-01-12T06:19:58Z,Boot,121.49
2017-01-12T06:19:58Z,Boot,134.99
2016-10-05T22:22:08Z,Boot,1275
2016-10-05T22:22:08Z,Boot,1019.99
2017-01-16T15:32:12Z,Canvas,47.99
2017-01-16T15:32:12Z,Canvas,60
2017-01-17T18:57:18Z,Shoe,39.99
2017-01-19T18:46:36Z,Shoe,61.95
2017-01-12T06:19:26Z,Boot,450
2017-01-12T06:19:26Z,Boot,494.95
2016-10-05T16:55:38Z,Shoe,105
2017-01-22T06:21:54Z,Boot,147.17
2017-01-22T06:21:54Z,Boot,144.99
2016-10-05T16:57:52Z,Oxford,42.99
2016-10-05T16:57:52Z,Oxford,148
2016-06-21T09:54:15Z,Shoe,52.05
2016-06-21T09:54:15Z,Shoe,51.36
2017-01-12T06:14:34Z,Shoe,54
2017-01-12T06:14:34Z,Shoe,47.62
2016-11-15T12:41:50Z,Shoe,3.99
2016-11-15T12:41:50Z,Shoe,59.95
2017-01-12T06:16:45Z,Loafer,110.98
2017-01-12T06:16:45Z,Loafer,248
2017-01-12T06:16:45Z,Loafer,98.99
2017-01-09T20:23:43Z,Shoe,83.2
2017-01-09T20:23:43Z,Shoe,100
2017-01-23T05:30:30Z,Shoe,39.99
2017-01-23T05:30:30Z,Shoe,39.99
2017-01-23T05:30:30Z,Shoe,115.5
2017-01-27T01:24:44Z,Shoe,170
2016-07-21T02:53:01Z,Shoe,64.99
2017-01-12T06:20:45Z,Boot,53.99
2017-01-12T06:20:45Z,Boot,180
2017-01-22T06:21:54Z,Boot,109.88
2016-04-05T23:29:52Z,Boot,164.95
2016-04-05T23:29:52Z,Boot,190
2016-06-08T05:29:12Z,Boot,22.25
2016-06-08T05:29:12Z,Boot,21.92
2017-01-27T01:20:28Z,Boot,226.45
2017-01-27T01:20:28Z,Boot,183.84
2016-10-05T22:21:26Z,Shoe,94.05
2016-10-05T22:21:26Z,Shoe,68.57
2016-07-22T00:15:00Z,Boot,138.425
2016-08-06T23:40:56Z,Shoe,88.67
2016-04-10T23:30:11Z,Shoe,46.72
2016-04-10T23:30:11Z,Shoe,59.9
2016-10-05T22:21:22Z,Shoe,60
2016-10-05T22:21:22Z,Shoe,27.99
2016-04-10T23:08:35Z,Shoe,87.99
2016-04-10T23:08:35Z,Shoe,109.99
2017-01-24T18:54:01Z,Boot,112.48
2017-01-12T06:16:07Z,Shoe,60
2017-01-12T06:16:07Z,Shoe,44.44
2017-01-12T06:16:07Z,Shoe,59.95
2016-05-02T02:13:48Z,Sneaker,299.97
2016-11-01T09:40:05Z,Shoe,78.71
2017-01-09T19:46:02Z,Shoe,75
2017-01-09T19:46:02Z,Shoe,55.24
2017-01-09T19:46:02Z,Shoe,52.66
2017-01-09T19:46:02Z,Shoe,71.88
2017-01-12T06:13:51Z,Sneaker,60
2017-01-12T06:13:51Z,Sneaker,25.99
2016-03-20T01:19:36Z,Shoe,74.99
2016-11-07T00:45:29Z,Sneaker,170
2016-11-07T00:45:29Z,Sneaker,135.99
2016-11-07T00:45:29Z,Sneaker,162.47
2016-04-02T00:19:09Z,Shoe,11.99
2016-04-02T00:18:57Z,Sneaker,19.99
2017-01-09T19:45:27Z,Shoe,69.9
2016-04-06T02:22:39Z,Boot,75
2016-04-06T02:22:39Z,Boot,38.24
2016-04-06T02:22:39Z,Boot,44.99
2017-01-27T01:20:21Z,Boot,142.95
2016-10-05T22:23:25Z,Oxford,138
2016-10-05T22:23:25Z,Oxford,75.99
2017-01-27T01:23:03Z,Shoe,129.95
2016-11-11T09:33:17Z,Loafer,80
2016-11-11T09:33:17Z,Loafer,35.99
2016-11-11T09:33:17Z,Loafer,41.99
2016-10-05T22:22:29Z,Shoe,131.9
2016-10-05T22:21:43Z,Boot,170
2016-10-05T22:21:43Z,Boot,55.99
2016-02-21T14:34:39Z,Shoe,145
2016-02-21T14:34:39Z,Shoe,64.99
2016-10-05T16:54:54Z,Boot,42.49
2016-10-05T22:20:49Z,Sneaker,57.82
2016-10-05T22:24:12Z,Sneaker,46.99
2017-01-05T18:05:47Z,Sneaker,70
2017-01-12T06:16:42Z,Shoe,178
2017-01-12T06:16:42Z,Shoe,79.99
2017-01-27T01:23:11Z,Shoe,125
2017-01-27T01:23:11Z,Shoe,91.62
2017-01-17T19:04:51Z,Shoe,47.99
2017-01-17T19:04:51Z,Shoe,60
2016-01-26T14:46:44Z,Boot,165
2017-01-09T19:46:07Z,Shoe,130
2017-01-22T06:21:52Z,Boot,63.99
2017-01-09T19:46:38Z,Shoe,199.95
2017-01-12T06:14:10Z,Sneaker,21.99
2017-01-12T06:14:10Z,Sneaker,60
2017-01-12T06:14:10Z,Sneaker,27.99
2017-01-12T06:14:10Z,Sneaker,22.99
2017-01-09T19:48:13Z,Shoe,80.74
2017-01-12T06:19:43Z,Shoe,169
2017-01-12T06:19:43Z,Shoe,139.99
2016-11-11T09:51:44Z,Boot,69.76
2017-01-12T06:17:32Z,Shoe,29.9
2017-01-12T06:17:32Z,Shoe,29.9
2017-01-12T06:16:15Z,Loafer,110
2017-01-12T06:16:15Z,Loafer,54.99
2016-11-07T19:13:44Z,Sneaker,34.99
2016-11-07T19:13:44Z,Sneaker,65
2016-04-07T22:59:30Z,Shoe,48.95
2017-01-12T06:14:26Z,Shoe,31.86
2017-01-12T06:14:26Z,Shoe,60
2016-03-02T20:56:39Z,Sneaker,23.99
2017-01-12T06:15:34Z,Shoe,79.9
2017-01-12T06:15:34Z,Shoe,79.9
2016-11-07T19:14:48Z,Boot,80
2016-11-07T19:14:48Z,Boot,78.39
2017-01-09T20:23:46Z,Sneaker,64.99
2017-01-09T20:23:46Z,Sneaker,36.99
2016-07-19T21:07:31Z,Shoe,89.99
2016-03-30T21:28:16Z,Shoe,31.99
2016-04-12T04:06:49Z,Sneaker,44
2017-01-27T01:30:05Z,Boot,75.19
2016-11-06T23:58:48Z,Sneaker,51.99
2016-11-06T23:58:48Z,Sneaker,65
2016-04-02T14:48:24Z,Shoe,108.43
2016-04-02T14:48:24Z,Shoe,105.91499999999999
2017-01-27T01:24:46Z,Shoe,120
2017-01-27T01:24:46Z,Shoe,79.95
2016-11-01T09:43:10Z,Sneaker,43.99
2016-03-15T16:08:19Z,Sneaker,59.99
2016-03-22T22:19:15Z,Shoe,445
2016-11-15T13:18:10Z,Shoe,49.99
2017-01-24T18:54:04Z,Boot,270
2016-11-01T09:41:29Z,Boot,140.69
2016-03-04T05:41:18Z,Shoe,35
2016-06-08T05:33:24Z,Shoe,90
2016-06-08T05:33:24Z,Shoe,59.49
2017-01-24T18:54:04Z,Boot,233.75
2016-10-05T22:22:58Z,Shoe,63.57
2016-05-11T18:16:31Z,Boot,21.46
2016-05-11T18:16:31Z,Boot,21.79
2016-05-11T18:16:31Z,Boot,43.1
2017-01-09T20:23:47Z,Shoe,71.96
2017-01-09T20:23:47Z,Shoe,90
2016-11-06T23:59:07Z,Shoe,81.99
2016-11-06T23:59:07Z,Shoe,39.99
2016-11-06T23:59:07Z,Shoe,149
2017-01-27T01:20:24Z,Boot,98.85
2016-11-07T01:17:53Z,Shoe,39.99
2016-11-07T01:17:53Z,Shoe,50
2017-01-12T06:16:39Z,Oxford,117.99
2017-01-12T06:16:39Z,Oxford,148
2017-01-09T20:23:55Z,Oxford,195
2017-01-09T20:23:55Z,Oxford,69.99
2016-10-05T22:21:27Z,Sneaker,85
2016-10-05T22:21:27Z,Sneaker,42.99
2016-04-06T04:46:14Z,Boot,169.495
2016-06-08T05:33:46Z,Shoe,150
2016-06-08T05:33:46Z,Shoe,67.99
2016-11-16T12:56:58Z,Sneaker,34.99
2016-11-16T12:56:58Z,Sneaker,65
2016-03-22T21:39:41Z,Shoe,34.99
2016-06-20T14:16:05Z,Shoe,49.5
2016-10-05T22:22:45Z,Boot,194
2016-02-14T01:06:52Z,Shoe,49.99
2017-01-12T06:20:52Z,Shoe,60
2017-01-12T06:20:52Z,Shoe,60
2016-11-15T13:18:28Z,Shoe,65
2017-01-12T06:13:02Z,Shoe,17.05
2017-01-12T06:13:02Z,Shoe,23.87
2017-01-12T06:13:02Z,Shoe,17.58
2017-01-12T06:13:02Z,Shoe,16.8
2017-01-12T06:13:02Z,Shoe,23.15
2017-01-12T06:13:02Z,Shoe,16.8
2017-01-07T20:51:22Z,Shoe,44.99
2017-01-07T20:51:22Z,Shoe,115.5
2017-01-12T06:13:16Z,Sneaker,79.17
2017-01-12T06:13:16Z,Sneaker,99
2016-11-09T17:16:43Z,Shoe,96.76
2016-05-15T15:22:51Z,Sneaker,12.99
2016-05-15T15:22:51Z,Sneaker,45
2016-05-15T15:22:51Z,Sneaker,14.99
2016-05-15T15:22:51Z,Sneaker,17.99
2016-10-05T22:23:43Z,Shoe,125
2016-10-05T22:23:43Z,Shoe,48.99
2016-10-05T22:23:43Z,Shoe,34.99
2017-01-27T01:24:50Z,Shoe,130
2016-11-15T13:15:13Z,Shoe,99.77
2016-11-15T13:15:13Z,Shoe,94.12
2016-06-08T05:32:51Z,Shoe,90
2016-06-08T05:32:51Z,Shoe,59.49
2016-04-01T03:09:16Z,Shoe,65.56
2017-01-12T06:13:14Z,Sneaker,43.98
2017-01-12T06:13:14Z,Sneaker,80
2017-01-12T06:13:14Z,Sneaker,64.9
2017-01-12T06:13:14Z,Sneaker,64.9
2017-01-12T06:13:14Z,Sneaker,35.99
2016-11-11T10:00:49Z,Shoe,93.8
2016-06-17T09:15:03Z,Sneaker,55
2016-06-17T09:15:03Z,Sneaker,42.99
2016-07-19T19:14:45Z,Shoe,72
2017-01-17T19:33:52Z,Shoe,37.5
2016-10-05T22:22:36Z,Shoe,120
2016-07-09T00:43:52Z,Shoe,34.99
2016-07-09T00:43:52Z,Shoe,54.99
2016-07-17T12:25:27Z,Shoe,58.97
2016-07-17T12:25:27Z,Shoe,58.98
2016-07-17T12:25:27Z,Shoe,58.989999999999995
2017-01-09T20:23:48Z,Shoe,59.9
2017-01-09T20:23:48Z,Shoe,70
2016-04-01T05:47:20Z,Shoe,71.72
2016-04-01T05:47:20Z,Shoe,39.95
2016-09-27T03:33:23Z,Shoe,58.99
2016-11-07T19:13:39Z,Shoe,184.99
2016-11-07T19:13:39Z,Shoe,150
2016-11-07T19:13:39Z,Shoe,119.99
2016-11-07T19:14:50Z,Shoe,90
2017-01-12T06:14:56Z,Sneaker,85
2017-01-12T06:14:56Z,Sneaker,55
2017-01-12T06:14:56Z,Sneaker,59.99
2017-01-12T06:14:56Z,Sneaker,37.99
2017-01-27T01:20:25Z,Boot,158.99
2016-11-15T13:18:11Z,Sneaker,79.99
2016-11-15T13:15:13Z,Sneaker,71.98
2016-11-15T13:15:13Z,Sneaker,75
2016-11-15T13:15:13Z,Sneaker,59.99
2016-10-05T22:37:35Z,Shoe,44.95
2016-10-05T22:37:35Z,Shoe,29.31
2016-10-05T22:37:35Z,Shoe,29.31
2016-03-22T22:19:30Z,Shoe,39.99
2016-04-05T23:29:32Z,Boot,142
2016-04-05T23:29:32Z,Boot,124.95
2016-03-25T13:42:20Z,Shoe,34.96
2016-11-06T23:59:21Z,Sneaker,59.95
2017-01-27T01:34:36Z,Boot,310.99
2017-01-27T01:34:35Z,Boot,279
2016-05-25T16:42:53Z,Shoe,69.99
2017-01-09T20:23:43Z,Shoe,100
2017-01-09T20:23:43Z,Shoe,38.99
2017-01-09T20:23:43Z,Shoe,64.99
2016-11-15T13:24:48Z,Shoe,66.45
2016-03-22T22:20:18Z,Shoe,49.99
2016-07-27T13:58:25Z,Shoe,117.185
2016-07-27T13:58:25Z,Shoe,143.69
2016-07-27T13:58:25Z,Shoe,112.13
2016-07-27T13:58:25Z,Shoe,117.05
2016-07-27T13:58:25Z,Shoe,144.75
2016-07-27T13:58:25Z,Shoe,107.37
2017-01-22T06:20:51Z,Shoe,89.95
2016-04-01T05:29:56Z,Shoe,80
2016-04-01T05:29:56Z,Shoe,54.95
2016-11-01T09:44:25Z,Canvas,70
2016-11-01T09:44:25Z,Canvas,38.99
2016-11-01T09:44:25Z,Canvas,39.95
2016-04-01T02:59:29Z,Boot,197
2016-04-01T02:59:29Z,Boot,179.99
2016-04-01T02:59:29Z,Boot,167.45
2017-01-09T20:24:04Z,Shoe,72.55
2017-01-09T20:24:04Z,Shoe,72.55
2016-07-07T21:46:11Z,Shoe,52.99
2016-04-12T04:10:59Z,Shoe,53.95
2017-01-12T06:16:19Z,Loafer,49.99
2017-01-12T06:16:19Z,Loafer,168
2017-01-12T06:14:17Z,Shoe,39.99
2017-01-12T06:14:17Z,Shoe,23.99
2017-01-12T06:14:17Z,Shoe,48
2017-01-12T06:14:17Z,Shoe,40.2
2017-01-12T06:14:17Z,Shoe,47.95
2017-01-12T06:14:17Z,Shoe,48
2017-01-12T06:16:48Z,Sneaker,29.99
2017-01-12T06:16:48Z,Sneaker,73
2016-04-02T02:49:11Z,Boot,88.39
2016-04-02T02:49:11Z,Boot,89.21
2016-04-02T02:49:11Z,Boot,88.38
2016-04-02T02:49:11Z,Boot,130
2016-04-02T02:49:11Z,Boot,88.37
2016-04-05T23:34:01Z,Boot,174.95
2016-04-05T23:34:01Z,Boot,201
2016-04-08T23:24:29Z,Canvas,21.5
2016-08-23T14:48:50Z,Sneaker,55
2016-08-23T14:48:50Z,Sneaker,41.99
2017-01-12T06:16:51Z,Shoe,185
2017-01-12T06:16:51Z,Shoe,500
2016-11-07T00:00:03Z,Boot,83.99
2016-11-07T00:00:03Z,Boot,71.99
2016-11-07T00:00:03Z,Boot,140
2016-04-01T22:05:47Z,Shoe,49.98
2016-10-05T22:22:42Z,Oxford,67.99
2016-10-05T22:22:42Z,Oxford,150
2016-06-20T12:59:19Z,Shoe,109.99
2017-01-27T01:34:33Z,Boot,259
2017-01-27T01:34:33Z,Boot,275
2017-01-27T01:34:33Z,Boot,275
2016-03-04T03:43:33Z,Shoe,68.99
2016-04-12T00:56:21Z,Shoe,20.5
2016-11-06T23:59:56Z,Loafer,185
2016-11-06T23:59:56Z,Loafer,22.99
2016-11-06T23:59:44Z,Shoe,87.16
2016-04-07T23:36:55Z,Boot,22
2016-03-29T19:55:04Z,Boot,139.95
2016-03-29T19:55:04Z,Boot,99.97
2016-03-29T19:55:04Z,Boot,117.84
2016-03-29T19:55:04Z,Boot,116.62
2016-02-03T07:28:38Z,Boot,390
2016-04-07T23:57:40Z,Shoe,49.99
2016-11-15T13:15:16Z,Sneaker,48.44
2016-11-15T13:15:16Z,Sneaker,80
2016-11-09T17:16:57Z,Shoe,28
2016-07-28T15:29:27Z,Sneaker,207
2016-11-09T17:21:03Z,Shoe,52.99
2017-01-20T18:58:32Z,Shoe,89.89
2017-01-27T01:30:05Z,Boot,79.99
2016-07-19T03:04:22Z,Shoe,49.99
2016-04-01T21:59:11Z,Shoe,37.99
2016-06-20T14:22:49Z,Canvas,26.59
2016-06-20T14:22:49Z,Canvas,31.89
2016-06-20T14:22:49Z,Canvas,30.3
2016-06-20T14:22:49Z,Canvas,27.99
2016-06-08T05:32:46Z,Shoe,90
2016-06-08T05:32:46Z,Shoe,59.49
2016-03-12T03:35:18Z,Shoe,39.99
2016-03-12T03:35:18Z,Shoe,44.99
2016-03-12T03:35:18Z,Shoe,64.99
2017-01-12T06:13:05Z,Shoe,60
2017-01-12T06:13:05Z,Shoe,22.99
2016-10-05T22:21:56Z,Boot,341.99
2016-07-28T18:23:01Z,Boot,59.9
2017-01-09T19:46:24Z,Sneaker,65
2017-01-09T19:46:24Z,Sneaker,34.99
2017-01-09T19:46:24Z,Sneaker,36.99
2016-02-05T22:13:22Z,Shoe,115
2016-02-05T22:13:22Z,Shoe,102.19
2016-02-05T22:13:22Z,Shoe,96.725
2016-02-05T22:13:22Z,Shoe,101.58500000000001
2017-01-12T06:19:49Z,Boot,156.79
2017-01-12T06:19:49Z,Boot,139.99
2017-01-12T06:19:49Z,Boot,126.22
2016-11-02T03:23:25Z,Shoe,44.95
2016-11-02T03:23:25Z,Shoe,41.07
2016-11-02T03:23:25Z,Shoe,41.07
2016-11-01T09:43:21Z,Boot,26.3
2016-11-01T09:43:21Z,Boot,21.92
2016-02-16T05:55:01Z,Shoe,19.99
2016-11-07T00:46:42Z,Shoe,137.2
2016-11-07T00:46:42Z,Shoe,127.4
2017-01-23T05:29:15Z,Shoe,110
2017-01-23T05:29:15Z,Shoe,19.99
2017-01-23T05:29:15Z,Shoe,19.99
2016-04-07T22:50:00Z,Loafer,68.26
2016-04-07T22:50:00Z,Loafer,83.24
2016-07-30T03:51:46Z,Shoe,96.95
2016-07-30T03:51:46Z,Shoe,62.435
2016-11-15T13:25:40Z,Boot,49.9
2016-11-15T13:25:40Z,Boot,49.9
2016-11-15T13:25:40Z,Boot,65
2017-01-12T06:16:32Z,Shoe,180
2017-01-12T06:16:32Z,Shoe,64.99
2016-07-11T03:18:14Z,Shoe,40
2016-11-01T09:43:52Z,Boot,26.84
2016-04-07T23:02:10Z,Shoe,94.99
2016-03-04T05:57:04Z,Shoe,20.99
2017-01-27T01:30:49Z,Oxford,73.25
2017-01-27T01:30:49Z,Oxford,62.27
2016-09-13T16:38:18Z,Boot,259.99
2016-09-13T16:38:18Z,Boot,259.99
2016-04-23T13:53:58Z,Shoe,95.99
2016-04-20T09:41:41Z,Shoe,65.69
2017-01-05T18:06:09Z,Boot,124.99
2016-04-01T19:02:33Z,Shoe,89.95
2016-10-05T22:22:19Z,Shoe,120
2016-10-05T22:22:19Z,Shoe,99.99
2016-03-15T18:15:06Z,Shoe,59.99
2017-01-12T06:21:12Z,Loafer,55
2017-01-12T06:21:12Z,Loafer,23.99
2016-03-04T04:31:57Z,Shoe,199.99
2017-01-12T06:13:20Z,Shoe,85
2016-05-24T05:19:18Z,Shoe,75.99
2016-11-15T13:16:14Z,Sneaker,75
2016-11-15T13:16:14Z,Sneaker,48.99
2016-11-15T13:16:14Z,Sneaker,56.98
2016-03-22T22:44:54Z,Shoe,49.99
2016-05-31T14:32:02Z,Boot,39.99
2016-05-31T14:32:02Z,Boot,46.99
2016-05-31T14:32:02Z,Boot,140
2016-04-05T23:29:24Z,Boot,139.95
2016-04-05T23:29:24Z,Boot,159
2017-01-12T06:16:50Z,Loafer,67.95
2017-01-12T06:16:50Z,Loafer,139.95
2017-01-20T18:57:24Z,Shoe,45.99
2017-01-22T06:20:49Z,Shoe,39.99
2017-01-22T06:20:49Z,Shoe,65
2017-01-22T06:20:49Z,Shoe,49.99
2017-01-12T06:13:59Z,Shoe,60
2016-04-12T04:11:19Z,Shoe,1225
2017-01-09T20:23:36Z,Shoe,86.98
2017-01-09T20:23:36Z,Shoe,130
2017-01-09T20:23:36Z,Shoe,74.99
2016-04-06T02:11:29Z,Boot,21.99
2016-04-06T02:11:29Z,Boot,34.99
2017-01-27T01:20:23Z,Boot,81.04
2016-10-05T22:22:42Z,Boot,150
2016-11-15T13:18:44Z,Sneaker,65
2016-11-15T13:18:44Z,Sneaker,35.99
2016-05-23T11:55:29Z,Shoe,64.9
2016-07-28T18:44:26Z,Boot,255
2016-07-30T03:50:17Z,Shoe,227.52
2016-07-30T03:50:17Z,Shoe,222.5
2016-04-12T03:39:13Z,Shoe,109.99
2017-01-23T05:30:05Z,Boot,135
2017-01-20T18:57:41Z,Shoe,12.99
2016-06-20T14:17:25Z,Shoe,225
2016-06-20T14:17:25Z,Shoe,150
2016-06-20T14:17:25Z,Shoe,200
2016-06-20T14:17:25Z,Shoe,149.95
2017-01-27T01:30:55Z,Shoe,130
2017-01-17T18:57:13Z,Boot,95
2016-04-01T20:34:06Z,Sneaker,52.99
2016-04-01T20:34:06Z,Sneaker,49.99
2016-04-02T15:02:51Z,Shoe,31.490000000000002
2016-03-04T05:47:02Z,Boot,89.99
2016-01-17T20:27:04Z,Shoe,64.99
2016-06-08T04:07:46Z,Sneaker,42.99
2016-06-08T04:07:46Z,Sneaker,80
2016-06-08T04:07:46Z,Sneaker,38.99
2016-10-29T23:09:26Z,Boot,25.27
2016-10-05T22:22:37Z,Sneaker,46.99
2016-10-05T22:22:37Z,Sneaker,88
2016-02-05T22:12:29Z,Sneaker,294.925
2017-01-12T06:20:21Z,Boot,378.99
2017-01-12T06:20:21Z,Boot,520
2017-01-12T06:20:21Z,Boot,201.99
2017-01-12T06:20:21Z,Boot,390.98
2016-11-15T13:18:15Z,Loafer,55.99
2016-03-16T03:30:56Z,Shoe,94.95
2016-03-16T03:30:56Z,Shoe,53.08
2017-01-22T06:21:51Z,Loafer,69.95
2017-01-22T06:21:51Z,Loafer,59
2017-01-22T06:21:51Z,Loafer,64.95
2016-07-28T18:40:24Z,Boot,120
2017-01-27T01:20:21Z,Boot,114.75
2016-07-28T18:45:43Z,Shoe,119.95
2017-01-12T06:14:31Z,Sneaker,120
2017-01-12T06:14:31Z,Sneaker,69.99
2017-01-12T06:14:31Z,Sneaker,36.99
2017-01-12T06:14:31Z,Sneaker,195
