dateupdated,shoe_type,season,n
2016-09-27T01:30:17Z,Shoe,Fall,2
2016-09-27T03:24:27Z,Shoe,Fall,2
2016-09-27T03:24:27Z,Shoe,Fall,2
2016-09-27T03:28:25Z,Shoe,Fall,1
2016-09-27T03:28:33Z,Shoe,Fall,1
2016-09-27T03:28:38Z,Shoe,Fall,3
2016-09-27T03:28:38Z,Shoe,Fall,3
2016-09-27T03:28:38Z,Shoe,Fall,3
2016-09-27T03:29:16Z,Shoe,Fall,3
2016-09-27T03:29:16Z,Shoe,Fall,3
2016-09-27T03:29:16Z,Shoe,Fall,3
2016-09-27T03:30:40Z,Shoe,Fall,1
2016-09-27T03:31:27Z,Shoe,Fall,1
2016-09-27T03:33:23Z,Shoe,Fall,1
2016-09-27T03:34:41Z,Canvas,Fall,3
2016-09-27T03:34:41Z,Canvas,Fall,3
2016-09-27T03:34:41Z,Canvas,Fall,3
2016-10-05T14:52:32Z,Boot,Fall,1
2016-10-05T15:07:15Z,Shoe,Fall,1
2016-10-05T15:24:07Z,Boot,Fall,1
2016-10-05T15:24:51Z,Shoe,Fall,5
2016-10-05T15:24:51Z,Shoe,Fall,5
2016-10-05T15:24:51Z,Shoe,Fall,5
2016-10-05T15:24:51Z,Shoe,Fall,5
2016-10-05T15:24:51Z,Shoe,Fall,5
2016-10-05T15:28:03Z,Boot,Fall,1
2016-10-05T15:29:12Z,Sneaker,Fall,1
2016-10-05T16:23:53Z,Shoe,Fall,3
2016-10-05T16:23:53Z,Shoe,Fall,3
2016-10-05T16:23:53Z,Shoe,Fall,3
2016-10-05T16:56:04Z,Oxford,Fall,3
2016-10-05T16:56:04Z,Oxford,Fall,3
2016-10-05T16:56:04Z,Oxford,Fall,3
2016-10-05T16:56:30Z,Boot,Fall,3
2016-10-05T16:56:30Z,Boot,Fall,3
2016-10-05T16:56:30Z,Boot,Fall,3
2016-10-05T16:56:42Z,Boot,Fall,4
2016-10-05T16:56:42Z,Boot,Fall,4
2016-10-05T16:56:42Z,Shoe,Fall,4
2016-10-05T16:56:42Z,Shoe,Fall,4
2016-10-05T16:56:49Z,Boot,Fall,2
2016-10-05T16:56:49Z,Boot,Fall,2
2016-10-05T16:58:00Z,Loafer,Fall,3
2016-10-05T16:58:00Z,Loafer,Fall,3
2016-10-05T16:58:00Z,Loafer,Fall,3
2016-10-05T17:01:39Z,Boot,Fall,2
2016-10-05T17:01:39Z,Boot,Fall,2
2016-10-05T17:18:06Z,Shoe,Fall,1
2016-10-05T17:18:14Z,Shoe,Fall,1
2016-10-05T17:19:03Z,Shoe,Fall,2
2016-10-05T17:19:03Z,Shoe,Fall,2
2016-10-05T17:19:17Z,Shoe,Fall,1
2016-10-05T17:47:11Z,Shoe,Fall,3
2016-10-05T17:47:11Z,Shoe,Fall,3
2016-10-05T17:47:11Z,Shoe,Fall,3
2016-10-05T17:47:50Z,Sneaker,Fall,3
2016-10-05T17:47:50Z,Sneaker,Fall,3
2016-10-05T17:47:50Z,Sneaker,Fall,3
2016-10-05T17:48:31Z,Sneaker,Fall,1
2016-10-05T17:48:40Z,Shoe,Fall,3
2016-10-05T17:48:40Z,Shoe,Fall,3
2016-10-05T17:48:40Z,Shoe,Fall,3
2016-10-05T17:48:44Z,Shoe,Fall,2
2016-10-05T17:48:44Z,Shoe,Fall,2
2016-10-05T22:20:49Z,Sneaker,Fall,1
2016-10-05T22:21:07Z,Sneaker,Fall,3
2016-10-05T22:21:07Z,Sneaker,Fall,3
2016-10-05T22:21:07Z,Sneaker,Fall,3
2016-10-05T22:21:18Z,Sneaker,Fall,2
2016-10-05T22:21:18Z,Sneaker,Fall,2
2016-10-05T22:21:19Z,Sneaker,Fall,2
2016-10-05T22:21:19Z,Sneaker,Fall,2
2016-10-05T22:21:23Z,Shoe,Fall,3
2016-10-05T22:21:23Z,Shoe,Fall,3
2016-10-05T22:21:23Z,Shoe,Fall,3
2016-10-05T22:21:24Z,Shoe,Fall,1
2016-10-05T22:21:31Z,Sneaker,Fall,2
2016-10-05T22:21:31Z,Sneaker,Fall,2
2016-10-05T22:21:43Z,Shoe,Fall,2
2016-10-05T22:21:43Z,Shoe,Fall,2
2016-10-05T22:21:45Z,Shoe,Fall,3
2016-10-05T22:21:45Z,Shoe,Fall,3
2016-10-05T22:21:45Z,Shoe,Fall,3
2016-10-05T22:21:50Z,Boot,Fall,3
2016-10-05T22:21:50Z,Boot,Fall,3
2016-10-05T22:21:50Z,Boot,Fall,3
2016-10-05T22:21:51Z,Boot,Fall,1
2016-10-05T22:21:53Z,Boot,Fall,2
2016-10-05T22:21:53Z,Boot,Fall,2
2016-10-05T22:21:56Z,Boot,Fall,3
2016-10-05T22:21:56Z,Boot,Fall,3
2016-10-05T22:21:56Z,Boot,Fall,3
2016-10-05T22:21:59Z,Boot,Fall,2
2016-10-05T22:21:59Z,Boot,Fall,2
2016-10-05T22:22:00Z,Boot,Fall,1
2016-10-05T22:22:02Z,Boot,Fall,1
2016-10-05T22:22:05Z,Boot,Fall,1
2016-10-05T22:22:12Z,Shoe,Fall,2
2016-10-05T22:22:12Z,Shoe,Fall,2
2016-10-05T22:22:17Z,Boot,Fall,1
2016-10-05T22:22:23Z,Boot,Fall,2
2016-10-05T22:22:23Z,Boot,Fall,2
2016-10-05T22:22:24Z,Boot,Fall,3
2016-10-05T22:22:24Z,Boot,Fall,3
2016-10-05T22:22:24Z,Boot,Fall,3
2016-10-05T22:22:25Z,Shoe,Fall,2
2016-10-05T22:22:25Z,Shoe,Fall,2
2016-10-05T22:22:28Z,Boot,Fall,4
2016-10-05T22:22:28Z,Boot,Fall,4
2016-10-05T22:22:28Z,Shoe,Fall,4
2016-10-05T22:22:28Z,Shoe,Fall,4
2016-10-05T22:22:29Z,Boot,Fall,1
2016-10-05T22:22:30Z,Shoe,Fall,1
2016-10-05T22:22:32Z,Shoe,Fall,4
2016-10-05T22:22:32Z,Shoe,Fall,4
2016-10-05T22:22:32Z,Boot,Fall,4
2016-10-05T22:22:32Z,Boot,Fall,4
2016-10-05T22:22:33Z,Boot,Fall,2
2016-10-05T22:22:33Z,Boot,Fall,2
2016-10-05T22:22:35Z,Boot,Fall,2
2016-10-05T22:22:35Z,Boot,Fall,2
2016-10-05T22:22:36Z,Boot,Fall,2
2016-10-05T22:22:36Z,Boot,Fall,2
2016-10-05T22:22:42Z,Shoe,Fall,3
2016-10-05T22:22:42Z,Shoe,Fall,3
2016-10-05T22:22:42Z,Shoe,Fall,3
2016-10-05T22:22:43Z,Oxford,Fall,7
2016-10-05T22:22:43Z,Oxford,Fall,7
2016-10-05T22:22:43Z,Boot,Fall,7
2016-10-05T22:22:43Z,Boot,Fall,7
2016-10-05T22:22:43Z,Oxford,Fall,7
2016-10-05T22:22:43Z,Oxford,Fall,7
2016-10-05T22:22:43Z,Oxford,Fall,7
2016-10-05T22:22:44Z,Shoe,Fall,3
2016-10-05T22:22:44Z,Boot,Fall,3
2016-10-05T22:22:44Z,Boot,Fall,3
2016-10-05T22:22:45Z,Shoe,Fall,4
2016-10-05T22:22:45Z,Shoe,Fall,4
2016-10-05T22:22:45Z,Shoe,Fall,4
2016-10-05T22:22:45Z,Shoe,Fall,4
2016-10-05T22:22:46Z,Loafer,Fall,3
2016-10-05T22:22:46Z,Loafer,Fall,3
2016-10-05T22:22:46Z,Loafer,Fall,3
2016-10-05T22:22:47Z,Shoe,Fall,2
2016-10-05T22:22:47Z,Shoe,Fall,2
2016-10-05T22:22:49Z,Oxford,Fall,2
2016-10-05T22:22:49Z,Oxford,Fall,2
2016-10-05T22:22:50Z,Shoe,Fall,3
2016-10-05T22:22:50Z,Shoe,Fall,3
2016-10-05T22:22:50Z,Shoe,Fall,3
2016-10-05T22:22:53Z,Oxford,Fall,3
2016-10-05T22:22:53Z,Oxford,Fall,3
2016-10-05T22:22:53Z,Oxford,Fall,3
2016-10-05T22:23:00Z,Loafer,Fall,3
2016-10-05T22:23:00Z,Loafer,Fall,3
2016-10-05T22:23:00Z,Loafer,Fall,3
2016-10-05T22:23:17Z,Boot,Fall,5
2016-10-05T22:23:17Z,Boot,Fall,5
2016-10-05T22:23:17Z,Boot,Fall,5
2016-10-05T22:23:17Z,Boot,Fall,5
2016-10-05T22:23:17Z,Boot,Fall,5
2016-10-05T22:23:22Z,Shoe,Fall,2
2016-10-05T22:23:22Z,Shoe,Fall,2
2016-10-05T22:23:30Z,Shoe,Fall,2
2016-10-05T22:23:30Z,Shoe,Fall,2
2016-10-05T22:23:36Z,Shoe,Fall,2
2016-10-05T22:23:36Z,Shoe,Fall,2
2016-10-05T22:23:43Z,Shoe,Fall,3
2016-10-05T22:23:43Z,Shoe,Fall,3
2016-10-05T22:23:43Z,Shoe,Fall,3
2016-10-05T22:23:46Z,Shoe,Fall,1
2016-10-05T22:23:47Z,Shoe,Fall,2
2016-10-05T22:23:47Z,Shoe,Fall,2
2016-10-05T22:23:48Z,Shoe,Fall,2
2016-10-05T22:23:48Z,Shoe,Fall,2
2016-10-05T22:23:51Z,Loafer,Fall,2
2016-10-05T22:23:51Z,Loafer,Fall,2
2016-10-05T22:23:53Z,Loafer,Fall,2
2016-10-05T22:23:53Z,Loafer,Fall,2
2016-10-05T22:23:55Z,Boot,Fall,5
2016-10-05T22:23:55Z,Boot,Fall,5
2016-10-05T22:23:55Z,Oxford,Fall,5
2016-10-05T22:23:55Z,Oxford,Fall,5
2016-10-05T22:23:55Z,Oxford,Fall,5
2016-10-05T22:37:30Z,Shoe,Fall,3
2016-10-05T22:37:30Z,Shoe,Fall,3
2016-10-05T22:37:30Z,Shoe,Fall,3
2016-10-05T22:37:35Z,Shoe,Fall,3
2016-10-05T22:37:35Z,Shoe,Fall,3
2016-10-05T22:37:35Z,Shoe,Fall,3
2016-10-05T22:37:41Z,Shoe,Fall,2
2016-10-05T22:37:41Z,Shoe,Fall,2
2016-10-05T22:37:42Z,Shoe,Fall,2
2016-10-05T22:37:42Z,Shoe,Fall,2
2016-10-05T22:38:23Z,Boot,Fall,1
2016-10-05T22:38:38Z,Shoe,Fall,2
2016-10-05T22:38:38Z,Shoe,Fall,2
2016-10-05T22:39:20Z,Shoe,Fall,2
2016-10-05T22:39:20Z,Shoe,Fall,2
2016-10-10T17:13:42Z,Sneaker,Fall,1
2016-10-10T17:14:19Z,Boot,Fall,1
2016-10-29T23:05:13Z,Boot,Fall,1
2016-11-01T09:39:34Z,Boot,Fall,2
2016-11-01T09:39:34Z,Boot,Fall,2
2016-11-01T09:40:55Z,Shoe,Fall,1
2016-11-01T09:44:25Z,Canvas,Fall,3
2016-11-01T09:44:25Z,Canvas,Fall,3
2016-11-01T09:44:25Z,Canvas,Fall,3
2016-11-01T09:53:31Z,Loafer,Fall,3
2016-11-01T09:53:31Z,Loafer,Fall,3
2016-11-01T09:53:31Z,Loafer,Fall,3
2016-11-01T09:54:25Z,Loafer,Fall,3
2016-11-01T09:54:25Z,Loafer,Fall,3
2016-11-01T09:54:25Z,Loafer,Fall,3
2016-11-06T23:58:31Z,Shoe,Fall,8
2016-11-06T23:58:31Z,Shoe,Fall,8
2016-11-06T23:58:31Z,Shoe,Fall,8
2016-11-06T23:58:31Z,Shoe,Fall,8
2016-11-06T23:58:31Z,Shoe,Fall,8
2016-11-06T23:58:31Z,Shoe,Fall,8
2016-11-06T23:58:31Z,Shoe,Fall,8
2016-11-06T23:58:31Z,Shoe,Fall,8
2016-11-07T00:00:01Z,Shoe,Fall,2
2016-11-07T00:00:01Z,Shoe,Fall,2
2016-11-07T00:00:02Z,Shoe,Fall,2
2016-11-07T00:00:02Z,Shoe,Fall,2
2016-11-07T00:45:29Z,Sneaker,Fall,3
2016-11-07T00:45:29Z,Sneaker,Fall,3
2016-11-07T00:45:29Z,Sneaker,Fall,3
2016-11-07T19:13:39Z,Shoe,Fall,3
2016-11-07T19:13:39Z,Shoe,Fall,3
2016-11-07T19:13:39Z,Shoe,Fall,3
2016-11-09T17:11:29Z,Shoe,Fall,2
2016-11-09T17:11:29Z,Shoe,Fall,2
2016-11-11T09:33:17Z,Loafer,Fall,3
2016-11-11T09:33:17Z,Loafer,Fall,3
2016-11-11T09:33:17Z,Loafer,Fall,3
2016-11-11T09:33:18Z,Oxford,Fall,3
2016-11-11T09:33:18Z,Oxford,Fall,3
2016-11-11T09:33:18Z,Oxford,Fall,3
2016-11-11T09:46:16Z,Boot,Fall,5
2016-11-11T09:46:16Z,Boot,Fall,5
2016-11-11T09:46:16Z,Boot,Fall,5
2016-11-11T09:46:16Z,Boot,Fall,5
2016-11-11T09:46:16Z,Boot,Fall,5
2016-11-11T09:46:34Z,Shoe,Fall,3
2016-11-11T09:46:34Z,Shoe,Fall,3
2016-11-11T09:46:34Z,Shoe,Fall,3
2016-11-11T09:49:17Z,Sneaker,Fall,3
2016-11-11T09:49:17Z,Sneaker,Fall,3
2016-11-11T09:49:17Z,Sneaker,Fall,3
2016-11-11T09:49:40Z,Shoe,Fall,2
2016-11-11T09:49:40Z,Shoe,Fall,2
2016-11-11T09:53:34Z,Shoe,Fall,2
2016-11-11T09:53:34Z,Shoe,Fall,2
2016-11-11T09:58:39Z,Shoe,Fall,4
2016-11-11T09:58:39Z,Shoe,Fall,4
2016-11-11T09:58:39Z,Shoe,Fall,4
2016-11-11T09:58:39Z,Shoe,Fall,4
2016-11-15T12:41:49Z,Shoe,Fall,1
2016-11-15T12:41:50Z,Shoe,Fall,2
2016-11-15T12:41:50Z,Shoe,Fall,2
2016-11-15T13:13:40Z,Boot,Fall,4
2016-11-15T13:13:40Z,Boot,Fall,4
2016-11-15T13:13:40Z,Boot,Fall,4
2016-11-15T13:13:40Z,Boot,Fall,4
2016-11-15T13:15:16Z,Sneaker,Fall,2
2016-11-15T13:15:16Z,Sneaker,Fall,2
2016-11-15T13:16:32Z,Shoe,Fall,3
2016-11-15T13:16:32Z,Shoe,Fall,3
2016-11-15T13:16:32Z,Shoe,Fall,3
2016-11-15T13:19:15Z,Shoe,Fall,4
2016-11-15T13:19:15Z,Shoe,Fall,4
2016-11-15T13:19:15Z,Shoe,Fall,4
2016-11-15T13:19:15Z,Shoe,Fall,4
2016-11-15T13:22:18Z,Sneaker,Fall,4
2016-11-15T13:22:18Z,Sneaker,Fall,4
2016-11-15T13:22:18Z,Sneaker,Fall,4
2016-11-15T13:22:18Z,Sneaker,Fall,4
2017-01-09T19:45:04Z,Shoe,Winter,4
2017-01-09T19:45:04Z,Shoe,Winter,4
2017-01-09T19:45:04Z,Shoe,Winter,4
2017-01-09T19:45:04Z,Shoe,Winter,4
2017-01-09T19:45:17Z,Shoe,Winter,3
2017-01-09T19:45:17Z,Shoe,Winter,3
2017-01-09T19:45:17Z,Shoe,Winter,3
2017-01-09T19:45:28Z,Shoe,Winter,3
2017-01-09T19:45:28Z,Shoe,Winter,3
2017-01-09T19:45:28Z,Shoe,Winter,3
2017-01-09T19:45:34Z,Shoe,Winter,1
2017-01-09T19:46:03Z,Shoe,Winter,4
2017-01-09T19:46:03Z,Shoe,Winter,4
2017-01-09T19:46:03Z,Shoe,Winter,4
2017-01-09T19:46:03Z,Shoe,Winter,4
2017-01-09T19:46:05Z,Shoe,Winter,4
2017-01-09T19:46:05Z,Shoe,Winter,4
2017-01-09T19:46:05Z,Shoe,Winter,4
2017-01-09T19:46:05Z,Shoe,Winter,4
2017-01-09T19:48:11Z,Shoe,Winter,4
2017-01-09T19:48:11Z,Shoe,Winter,4
2017-01-09T19:48:11Z,Shoe,Winter,4
2017-01-09T19:48:11Z,Shoe,Winter,4
2017-01-09T19:48:15Z,Shoe,Winter,1
2017-01-09T19:48:17Z,Shoe,Winter,2
2017-01-09T19:48:17Z,Shoe,Winter,2
2017-01-09T20:23:36Z,Shoe,Winter,3
2017-01-09T20:23:36Z,Shoe,Winter,3
2017-01-09T20:23:36Z,Shoe,Winter,3
2017-01-09T20:23:39Z,Shoe,Winter,10
2017-01-09T20:23:39Z,Shoe,Winter,10
2017-01-09T20:23:39Z,Shoe,Winter,10
2017-01-09T20:23:39Z,Shoe,Winter,10
2017-01-09T20:23:39Z,Shoe,Winter,10
2017-01-09T20:23:39Z,Shoe,Winter,10
2017-01-09T20:23:39Z,Shoe,Winter,10
2017-01-09T20:23:39Z,Shoe,Winter,10
2017-01-09T20:23:39Z,Shoe,Winter,10
2017-01-09T20:23:39Z,Shoe,Winter,10
2017-01-09T20:23:43Z,Shoe,Winter,3
2017-01-09T20:23:43Z,Shoe,Winter,3
2017-01-09T20:23:43Z,Shoe,Winter,3
2017-01-09T20:23:44Z,Shoe,Winter,8
2017-01-09T20:23:44Z,Shoe,Winter,8
2017-01-09T20:23:44Z,Shoe,Winter,8
2017-01-09T20:23:44Z,Shoe,Winter,8
2017-01-09T20:23:44Z,Shoe,Winter,8
2017-01-09T20:23:44Z,Shoe,Winter,8
2017-01-09T20:23:44Z,Shoe,Winter,8
2017-01-09T20:23:44Z,Shoe,Winter,8
2017-01-09T20:24:04Z,Shoe,Winter,2
2017-01-09T20:24:04Z,Shoe,Winter,2
2017-01-12T05:26:49Z,Sneaker,Winter,2
2017-01-12T05:26:49Z,Sneaker,Winter,2
2017-01-12T05:27:43Z,Shoe,Winter,6
2017-01-12T05:27:43Z,Shoe,Winter,6
2017-01-12T05:27:43Z,Shoe,Winter,6
2017-01-12T05:27:43Z,Shoe,Winter,6
2017-01-12T05:27:43Z,Shoe,Winter,6
2017-01-12T05:27:43Z,Shoe,Winter,6
2017-01-12T06:12:59Z,Sneaker,Winter,4
2017-01-12T06:12:59Z,Sneaker,Winter,4
2017-01-12T06:12:59Z,Sneaker,Winter,4
2017-01-12T06:12:59Z,Sneaker,Winter,4
2017-01-12T06:14:02Z,Sneaker,Winter,5
2017-01-12T06:14:02Z,Sneaker,Winter,5
2017-01-12T06:14:02Z,Sneaker,Winter,5
2017-01-12T06:14:02Z,Sneaker,Winter,5
2017-01-12T06:14:02Z,Sneaker,Winter,5
2017-01-12T06:14:11Z,Sneaker,Winter,7
2017-01-12T06:14:11Z,Sneaker,Winter,7
2017-01-12T06:14:11Z,Sneaker,Winter,7
2017-01-12T06:14:11Z,Sneaker,Winter,7
2017-01-12T06:14:11Z,Shoe,Winter,7
2017-01-12T06:14:11Z,Shoe,Winter,7
2017-01-12T06:14:11Z,Shoe,Winter,7
2017-01-12T06:14:13Z,Loafer,Winter,3
2017-01-12T06:14:13Z,Loafer,Winter,3
2017-01-12T06:14:13Z,Loafer,Winter,3
2017-01-12T06:14:17Z,Shoe,Winter,6
2017-01-12T06:14:17Z,Shoe,Winter,6
2017-01-12T06:14:17Z,Shoe,Winter,6
2017-01-12T06:14:17Z,Shoe,Winter,6
2017-01-12T06:14:17Z,Shoe,Winter,6
2017-01-12T06:14:17Z,Shoe,Winter,6
2017-01-12T06:14:31Z,Sneaker,Winter,5
2017-01-12T06:14:31Z,Sneaker,Winter,5
2017-01-12T06:14:31Z,Sneaker,Winter,5
2017-01-12T06:14:31Z,Sneaker,Winter,5
2017-01-12T06:14:31Z,Sneaker,Winter,5
2017-01-12T06:14:48Z,Sneaker,Winter,3
2017-01-12T06:14:48Z,Sneaker,Winter,3
2017-01-12T06:14:48Z,Sneaker,Winter,3
2017-01-12T06:15:22Z,Shoe,Winter,2
2017-01-12T06:15:22Z,Shoe,Winter,2
2017-01-12T06:15:40Z,Shoe,Winter,10
2017-01-12T06:15:40Z,Shoe,Winter,10
2017-01-12T06:15:40Z,Shoe,Winter,10
2017-01-12T06:15:40Z,Shoe,Winter,10
2017-01-12T06:15:40Z,Shoe,Winter,10
2017-01-12T06:15:40Z,Shoe,Winter,10
2017-01-12T06:15:40Z,Shoe,Winter,10
2017-01-12T06:15:40Z,Shoe,Winter,10
2017-01-12T06:15:40Z,Shoe,Winter,10
2017-01-12T06:15:40Z,Shoe,Winter,10
2017-01-12T06:16:41Z,Oxford,Winter,3
2017-01-12T06:16:41Z,Oxford,Winter,3
2017-01-12T06:16:41Z,Oxford,Winter,3
2017-01-12T06:16:47Z,Oxford,Winter,2
2017-01-12T06:16:47Z,Oxford,Winter,2
2017-01-12T06:20:21Z,Boot,Winter,8
2017-01-12T06:20:21Z,Boot,Winter,8
2017-01-12T06:20:21Z,Boot,Winter,8
2017-01-12T06:20:21Z,Boot,Winter,8
2017-01-12T06:20:21Z,Boot,Winter,8
2017-01-12T06:20:21Z,Boot,Winter,8
2017-01-12T06:20:21Z,Boot,Winter,8
2017-01-12T06:20:21Z,Boot,Winter,8
2017-01-12T06:20:32Z,Boot,Winter,7
2017-01-12T06:20:32Z,Boot,Winter,7
2017-01-12T06:20:32Z,Boot,Winter,7
2017-01-12T06:20:32Z,Boot,Winter,7
2017-01-12T06:20:32Z,Boot,Winter,7
2017-01-12T06:20:32Z,Boot,Winter,7
2017-01-12T06:20:32Z,Boot,Winter,7
2017-01-12T06:21:00Z,Boot,Winter,3
2017-01-12T06:21:00Z,Boot,Winter,3
2017-01-12T06:21:00Z,Boot,Winter,3
2017-01-14T19:32:53Z,Loafer,Winter,2
2017-01-14T19:32:53Z,Loafer,Winter,2
2017-01-16T15:59:20Z,Boot,Winter,5
2017-01-16T15:59:20Z,Boot,Winter,5
2017-01-16T15:59:20Z,Boot,Winter,5
2017-01-16T15:59:20Z,Boot,Winter,5
2017-01-16T15:59:20Z,Boot,Winter,5
2017-01-16T19:26:59Z,Oxford,Winter,4
2017-01-16T19:26:59Z,Oxford,Winter,4
2017-01-16T19:26:59Z,Oxford,Winter,4
2017-01-16T19:26:59Z,Oxford,Winter,4
2017-01-17T18:52:23Z,Oxford,Winter,2
2017-01-17T18:52:23Z,Oxford,Winter,2
2017-01-17T18:57:13Z,Shoe,Winter,2
2017-01-17T18:57:13Z,Shoe,Winter,2
2017-01-17T19:08:56Z,Canvas,Winter,6
2017-01-17T19:08:56Z,Canvas,Winter,6
2017-01-17T19:08:56Z,Canvas,Winter,6
2017-01-17T19:08:56Z,Canvas,Winter,6
2017-01-17T19:08:56Z,Canvas,Winter,6
2017-01-17T19:08:56Z,Canvas,Winter,6
2017-01-17T19:33:52Z,Boot,Winter,3
2017-01-17T19:33:52Z,Boot,Winter,3
2017-01-17T19:33:52Z,Boot,Winter,3
2017-01-20T18:57:27Z,Boot,Winter,2
2017-01-20T18:57:27Z,Boot,Winter,2
2017-01-22T06:19:06Z,Sneaker,Winter,1
2017-01-22T06:20:55Z,Boot,Winter,1
2017-01-22T06:21:51Z,Loafer,Winter,3
2017-01-22T06:21:51Z,Loafer,Winter,3
2017-01-22T06:21:51Z,Loafer,Winter,3
2017-01-22T06:21:52Z,Boot,Winter,2
2017-01-22T06:21:52Z,Boot,Winter,2
2017-01-22T06:21:53Z,Boot,Winter,2
2017-01-22T06:21:53Z,Boot,Winter,2
2017-01-22T06:21:54Z,Boot,Winter,2
2017-01-22T06:21:54Z,Boot,Winter,2
2017-01-22T06:21:55Z,Boot,Winter,2
2017-01-22T06:21:55Z,Boot,Winter,2
2017-01-22T06:21:56Z,Sneaker,Winter,2
2017-01-22T06:21:56Z,Sneaker,Winter,2
2017-01-23T05:30:33Z,Boot,Winter,3
2017-01-23T05:30:33Z,Boot,Winter,3
2017-01-23T05:30:33Z,Boot,Winter,3
2017-01-24T18:52:42Z,Shoe,Winter,1
2017-01-24T18:54:03Z,Boot,Winter,2
2017-01-24T18:54:03Z,Boot,Winter,2
2017-01-24T18:54:04Z,Boot,Winter,2
2017-01-24T18:54:04Z,Boot,Winter,2
2017-01-27T01:20:20Z,Boot,Winter,1
2017-01-27T01:20:27Z,Boot,Winter,1
2017-01-27T01:20:28Z,Boot,Winter,2
2017-01-27T01:20:28Z,Boot,Winter,2
2017-01-27T01:20:29Z,Boot,Winter,3
2017-01-27T01:20:29Z,Boot,Winter,3
2017-01-27T01:20:29Z,Boot,Winter,3
2017-01-27T01:22:39Z,Shoe,Winter,2
2017-01-27T01:22:39Z,Shoe,Winter,2
2017-01-27T01:23:04Z,Shoe,Winter,5
2017-01-27T01:23:04Z,Shoe,Winter,5
2017-01-27T01:23:04Z,Shoe,Winter,5
2017-01-27T01:23:04Z,Shoe,Winter,5
2017-01-27T01:23:04Z,Shoe,Winter,5
2017-01-27T01:23:15Z,Sneaker,Winter,7
2017-01-27T01:23:15Z,Sneaker,Winter,7
2017-01-27T01:23:15Z,Sneaker,Winter,7
2017-01-27T01:23:15Z,Sneaker,Winter,7
2017-01-27T01:23:15Z,Sneaker,Winter,7
2017-01-27T01:23:15Z,Sneaker,Winter,7
2017-01-27T01:23:15Z,Sneaker,Winter,7
2017-01-27T01:23:16Z,Sneaker,Winter,5
2017-01-27T01:23:16Z,Sneaker,Winter,5
2017-01-27T01:23:16Z,Sneaker,Winter,5
2017-01-27T01:23:16Z,Sneaker,Winter,5
2017-01-27T01:23:16Z,Sneaker,Winter,5
2017-01-27T01:24:02Z,Shoe,Winter,2
2017-01-27T01:24:02Z,Shoe,Winter,2
2017-01-27T01:24:41Z,Shoe,Winter,3
2017-01-27T01:24:41Z,Shoe,Winter,3
2017-01-27T01:24:41Z,Shoe,Winter,3
2017-01-27T01:24:44Z,Shoe,Winter,2
2017-01-27T01:24:44Z,Shoe,Winter,2
2017-01-27T01:24:47Z,Shoe,Winter,2
2017-01-27T01:24:47Z,Shoe,Winter,2
2017-01-27T01:25:42Z,Shoe,Winter,3
2017-01-27T01:25:42Z,Shoe,Winter,3
2017-01-27T01:25:42Z,Shoe,Winter,3
2017-01-27T01:25:47Z,Sneaker,Winter,3
2017-01-27T01:25:47Z,Sneaker,Winter,3
2017-01-27T01:25:47Z,Sneaker,Winter,3
2017-01-27T01:26:19Z,Shoe,Winter,3
2017-01-27T01:26:19Z,Shoe,Winter,3
2017-01-27T01:26:19Z,Shoe,Winter,3
2017-01-27T01:29:38Z,Oxford,Winter,4
2017-01-27T01:29:38Z,Oxford,Winter,4
2017-01-27T01:29:38Z,Oxford,Winter,4
2017-01-27T01:29:38Z,Oxford,Winter,4
2017-01-27T01:30:04Z,Boot,Winter,2
2017-01-27T01:30:04Z,Boot,Winter,2
2017-01-27T01:30:11Z,Boot,Winter,4
2017-01-27T01:30:11Z,Boot,Winter,4
2017-01-27T01:30:11Z,Boot,Winter,4
2017-01-27T01:30:11Z,Boot,Winter,4
2017-01-27T01:30:16Z,Boot,Winter,3
2017-01-27T01:30:16Z,Boot,Winter,3
2017-01-27T01:30:16Z,Boot,Winter,3
2017-01-27T01:30:30Z,Oxford,Winter,1
2017-01-27T01:30:41Z,Oxford,Winter,1
2017-01-27T01:30:47Z,Oxford,Winter,2
2017-01-27T01:30:47Z,Oxford,Winter,2
2017-01-27T01:30:52Z,Loafer,Winter,1
2017-01-27T01:34:27Z,Boot,Winter,3
2017-01-27T01:34:27Z,Boot,Winter,3
2017-01-27T01:34:27Z,Boot,Winter,3
2017-01-28T19:22:29Z,Boot,Winter,2
2017-01-28T19:22:29Z,Boot,Winter,2
2017-01-28T19:22:30Z,Boot,Winter,2
2017-01-28T19:22:30Z,Boot,Winter,2
2017-02-04T19:57:37Z,Shoe,Winter,3
2017-02-04T19:57:37Z,Shoe,Winter,3
2017-02-04T19:57:37Z,Shoe,Winter,3
